ElementId	UniqueId	Category	Family	Type	Mark	ScheduleMark	MappingMark	Prefix	MemberId	Span	Zone	Role	Position	PositionIndex	MarkTokens	HostElementId	HostUniqueId	HostCategory	HostFamily	HostType	HostMark	HostLevel	Diameter_mm	SteelType	Length_mm	Quantity	RebarShape	RebarShapeId	HookStart	HookEnd	IsStirrup	IsLongitudinal	IsTransverse	IsMain	IsAdditional	IsStarter	IsTop	IsBottom	IsThermal	Width_mm	Height_mm	MemberLength_mm	HostWidth	HostHeight	HostLength	Volume_m3	Area_m2	HostVolume_m3	HostArea_m2	Material	MaterialClass	HostMaterial	StructuralContext
653216	585dad2a-057b-4ba8-a6d4-4d2d221c7846-0009f7a0	Rebar		Φ16 : Shape Rebar Shape 12		STR-ST1-Main-T	STR-ST1-Main-T	STR			ST1	MAIN	TOP		STR|ST1|Main|T	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			16	Unknown	5861.8			656316			FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE														StairRebar
655574	585dad2a-057b-4ba8-a6d4-4d2d221c7846-000a00d6	Rebar		Φ16 : Shape Rebar Shape 12		STR-ST1-Main-B	STR-ST1-Main-B	STR			ST1	MAIN	BOTTOM		STR|ST1|Main|B	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			16	Unknown	5815.5			656316			FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE														StairRebar
657090	03be44fc-ca3e-470c-88d4-b5b4e98dc4bc-000a06c2	Rebar		Φ14 : Shape M_00		STR-ST1-TR-T	STR-ST1-TR-T	STR			ST1	TRANSVERSE	TOP		STR|ST1|TR|T	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			14	Unknown	1024.6			174404			FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE														StairRebar
657770	03be44fc-ca3e-470c-88d4-b5b4e98dc4bc-000a096a	Rebar		Φ14 : Shape M_00		STR-ST1-TR-B	STR-ST1-TR-B	STR			ST1	TRANSVERSE	BOTTOM		STR|ST1|TR|B	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			14	Unknown	1024.6			174404			FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE														StairRebar
658040	03be44fc-ca3e-470c-88d4-b5b4e98dc4bc-000a0a78	Rebar		Φ14 : Shape M_00		STR-ST1-TR-B	STR-ST1-TR-B	STR			ST1	TRANSVERSE	BOTTOM		STR|ST1|TR|B	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			14	Unknown	1050			174404			FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE														StairRebar
658267	03be44fc-ca3e-470c-88d4-b5b4e98dc4bc-000a0b5b	Rebar		Φ14 : Shape M_00		STR-ST1-TR-T	STR-ST1-TR-T	STR			ST1	TRANSVERSE	TOP		STR|ST1|TR|T	626662	b5e726e7-f2f5-40e1-9c01-d821119fdfe9-00098fe6	Stairs		Stair			14	Unknown	1050			174404			FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE														StairRebar
665563	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27db	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6177.5						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665564	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27dc	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6172.9						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665565	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27dd	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6168.2						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665566	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27de	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6163.5						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665567	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27df	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6158.8						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665568	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e0	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6154.1						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665569	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e1	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6149.4						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665570	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e2	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6144.7						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665571	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e3	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6140						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665572	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e4	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6135.3						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665573	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e5	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6130.7						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665574	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e6	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6126						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665575	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e7	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6121.3						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665576	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e8	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6116.6						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665577	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27e9	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6111.9						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665578	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27ea	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6107.2						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665579	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27eb	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6102.5						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665580	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27ec	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	6097.8						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665581	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27ed	Rebar		A-I-8mm		TM-8	TM-8	TM							TM|8	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	8310						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE									2.5792	51.584				ThermalReinforcement
665582	212d82bf-4861-43f0-9466-7b1805dc2fd1-000a27ee	Rebar		A-I-8mm		1	1								1	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	8	Plain	416.7						FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									2.5792	51.584				Rebar
668323	d358e716-d2d5-4d73-883f-c055ccbeec14-000a32a3	Rebar		Φ10 : Shape M_02		JT-T10	JT-T10	JT					TOP	10	JT|T10	663831	9c007b94-2ff5-4c21-97b9-40cca38b460f-000a2117	Floors		Slab_Topping_50mm		Story1	10	Unknown	8573.4			130497			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE									2.5792	51.584				Rebar
668528	d358e716-d2d5-4d73-883f-c055ccbeec14-000a3370	Rebar		Φ10 : Shape M_02		JT-B10	JT-B10	JT					BOTTOM	10	JT|B10	575777	a9455610-e363-417d-8f68-af4aef00ea85-0008c921	Structural Framing	M_Concrete-Rectangular Beam	B50X55			10	Unknown	8572.3			130497			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE						12740.00 mm			3.1783	12.929			CONCRETE	Rebar
575353	a9455610-e363-417d-8f68-af4aef00ea85-0008c779	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7482	3.455			CONCRETE	Concrete		Column
575356	a9455610-e363-417d-8f68-af4aef00ea85-0008c77c	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7482	3.455			CONCRETE	Concrete		Column
575360	a9455610-e363-417d-8f68-af4aef00ea85-0008c780	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7482	3.455			CONCRETE	Concrete		Column
575364	a9455610-e363-417d-8f68-af4aef00ea85-0008c784	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7482	3.455			CONCRETE	Concrete		Column
575368	a9455610-e363-417d-8f68-af4aef00ea85-0008c788	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8231	3.648			CONCRETE	Concrete		Column
575372	a9455610-e363-417d-8f68-af4aef00ea85-0008c78c	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-24F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.729	4.905			CONCRETE	Concrete		Column
575376	a9455610-e363-417d-8f68-af4aef00ea85-0008c790	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575379	a9455610-e363-417d-8f68-af4aef00ea85-0008c793	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575381	a9455610-e363-417d-8f68-af4aef00ea85-0008c795	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575383	a9455610-e363-417d-8f68-af4aef00ea85-0008c797	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575385	a9455610-e363-417d-8f68-af4aef00ea85-0008c799	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8284	3.636			CONCRETE	Concrete		Column
575387	a9455610-e363-417d-8f68-af4aef00ea85-0008c79b	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-24F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.999	4.155			CONCRETE	Concrete		Column
575389	a9455610-e363-417d-8f68-af4aef00ea85-0008c79d	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575392	a9455610-e363-417d-8f68-af4aef00ea85-0008c7a0	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575396	a9455610-e363-417d-8f68-af4aef00ea85-0008c7a4	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7313	3.388			CONCRETE	Concrete		Column
575400	a9455610-e363-417d-8f68-af4aef00ea85-0008c7a8	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7313	3.388			CONCRETE	Concrete		Column
575404	a9455610-e363-417d-8f68-af4aef00ea85-0008c7ac	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8295	3.626			CONCRETE	Concrete		Column
575408	a9455610-e363-417d-8f68-af4aef00ea85-0008c7b0	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-20F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.999	4.155			CONCRETE	Concrete		Column
575412	a9455610-e363-417d-8f68-af4aef00ea85-0008c7b4	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575415	a9455610-e363-417d-8f68-af4aef00ea85-0008c7b7	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575417	a9455610-e363-417d-8f68-af4aef00ea85-0008c7b9	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575419	a9455610-e363-417d-8f68-af4aef00ea85-0008c7bb	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575425	a9455610-e363-417d-8f68-af4aef00ea85-0008c7c1	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6729	3.261			CONCRETE	Concrete		Column
575427	a9455610-e363-417d-8f68-af4aef00ea85-0008c7c3	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6729	3.261			CONCRETE	Concrete		Column
575429	a9455610-e363-417d-8f68-af4aef00ea85-0008c7c5	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7477	3.453			CONCRETE	Concrete		Column
575431	a9455610-e363-417d-8f68-af4aef00ea85-0008c7c7	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7477	3.453			CONCRETE	Concrete		Column
575433	a9455610-e363-417d-8f68-af4aef00ea85-0008c7c9	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8223	3.645			CONCRETE	Concrete		Column
575435	a9455610-e363-417d-8f68-af4aef00ea85-0008c7cb	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-20F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.999	4.155			CONCRETE	Concrete		Column
575437	a9455610-e363-417d-8f68-af4aef00ea85-0008c7cd	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6735	3.263			CONCRETE	Concrete		Column
575439	a9455610-e363-417d-8f68-af4aef00ea85-0008c7cf	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6735	3.263			CONCRETE	Concrete		Column
575441	a9455610-e363-417d-8f68-af4aef00ea85-0008c7d1	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7483	3.456			CONCRETE	Concrete		Column
575443	a9455610-e363-417d-8f68-af4aef00ea85-0008c7d3	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7483	3.456			CONCRETE	Concrete		Column
575445	a9455610-e363-417d-8f68-af4aef00ea85-0008c7d5	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8231	3.648			CONCRETE	Concrete		Column
575447	a9455610-e363-417d-8f68-af4aef00ea85-0008c7d7	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-20F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.999	4.155			CONCRETE	Concrete		Column
575449	a9455610-e363-417d-8f68-af4aef00ea85-0008c7d9	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7087	3.33			CONCRETE	Concrete		Column
575452	a9455610-e363-417d-8f68-af4aef00ea85-0008c7dc	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7087	3.33			CONCRETE	Concrete		Column
575455	a9455610-e363-417d-8f68-af4aef00ea85-0008c7df	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7796	3.51			CONCRETE	Concrete		Column
575458	a9455610-e363-417d-8f68-af4aef00ea85-0008c7e2	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8505	3.69			CONCRETE	Concrete		Column
575462	a9455610-e363-417d-8f68-af4aef00ea85-0008c7e6	StructuralColumns	M_Concrete-Rectangular-Column	C50X60-20F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.9638	3.965			CONCRETE	Concrete		Column
575466	a9455610-e363-417d-8f68-af4aef00ea85-0008c7ea	StructuralColumns	M_Concrete-Rectangular-Column	C50X60-24F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.78	5.21			CONCRETE	Concrete		Column
575470	a9455610-e363-417d-8f68-af4aef00ea85-0008c7ee	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7315	3.388			CONCRETE	Concrete		Column
575472	a9455610-e363-417d-8f68-af4aef00ea85-0008c7f0	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7315	3.388			CONCRETE	Concrete		Column
575474	a9455610-e363-417d-8f68-af4aef00ea85-0008c7f2	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8046	3.581			CONCRETE	Concrete		Column
575476	a9455610-e363-417d-8f68-af4aef00ea85-0008c7f4	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8778	3.774			CONCRETE	Concrete		Column
575478	a9455610-e363-417d-8f68-af4aef00ea85-0008c7f6	StructuralColumns	M_Concrete-Rectangular-Column	C50X60-20F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.9753	3.966			CONCRETE	Concrete		Column
575480	a9455610-e363-417d-8f68-af4aef00ea85-0008c7f8	StructuralColumns	M_Concrete-Rectangular-Column	C50X60-24F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				1.11	4.37			CONCRETE	Concrete		Column
575482	a9455610-e363-417d-8f68-af4aef00ea85-0008c7fa	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6733	3.262			CONCRETE	Concrete		Column
575485	a9455610-e363-417d-8f68-af4aef00ea85-0008c7fd	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6733	3.263			CONCRETE	Concrete		Column
575487	a9455610-e363-417d-8f68-af4aef00ea85-0008c7ff	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7481	3.455			CONCRETE	Concrete		Column
575489	a9455610-e363-417d-8f68-af4aef00ea85-0008c801	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7481	3.455			CONCRETE	Concrete		Column
575491	a9455610-e363-417d-8f68-af4aef00ea85-0008c803	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8229	3.647			CONCRETE	Concrete		Column
575493	a9455610-e363-417d-8f68-af4aef00ea85-0008c805	StructuralColumns	M_Concrete-Rectangular-Column	C45X60-24F20																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3700				0.729	4.905			CONCRETE	Concrete		Column
575495	a9455610-e363-417d-8f68-af4aef00ea85-0008c807	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575497	a9455610-e363-417d-8f68-af4aef00ea85-0008c809	StructuralColumns	M_Concrete-Square-Column	C45-12F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.6581	3.195			CONCRETE	Concrete		Column
575499	a9455610-e363-417d-8f68-af4aef00ea85-0008c80b	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F16																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575501	a9455610-e363-417d-8f68-af4aef00ea85-0008c80d	StructuralColumns	M_Concrete-Rectangular-Column	C45X50-14F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.7312	3.387			CONCRETE	Concrete		Column
575503	a9455610-e363-417d-8f68-af4aef00ea85-0008c80f	StructuralColumns	M_Concrete-Rectangular-Column	C45X55-16F18																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3400				0.8044	3.58			CONCRETE	Concrete		Column
